# time_ps cluster_size count
82000.000000 22 1
83000.000000 1 1
83000.000000 24 1
84000.000000 1 3
84000.000000 22 1
85000.000000 1 2
85000.000000 23 1
86000.000000 1 2
86000.000000 23 1
87000.000000 1 2
87000.000000 23 1
88000.000000 1 4
88000.000000 7 1
88000.000000 14 1
89000.000000 1 1
89000.000000 24 1
90000.000000 1 2
90000.000000 23 1
91000.000000 1 2
91000.000000 2 1
91000.000000 9 1
91000.000000 12 1
92000.000000 25 1
93000.000000 1 1
93000.000000 2 1
93000.000000 22 1
94000.000000 1 1
94000.000000 24 1
95000.000000 1 2
95000.000000 23 1
96000.000000 1 2
96000.000000 23 1
97000.000000 1 2
97000.000000 2 1
97000.000000 21 1
98000.000000 1 4
98000.000000 21 1
99000.000000 1 3
99000.000000 22 1
100000.000000 1 2
100000.000000 23 1
101000.000000 1 1
101000.000000 2 1
101000.000000 22 1
102000.000000 1 2
102000.000000 2 1
102000.000000 8 1
102000.000000 13 1
103000.000000 1 1
103000.000000 24 1
104000.000000 1 2
104000.000000 23 1
105000.000000 1 2
105000.000000 23 1
106000.000000 1 3
106000.000000 22 1
107000.000000 1 3
107000.000000 22 1
108000.000000 1 1
108000.000000 2 1
108000.000000 22 1
109000.000000 1 3
109000.000000 22 1
110000.000000 1 1
110000.000000 24 1
111000.000000 1 1
111000.000000 24 1
112000.000000 1 2
112000.000000 23 1
113000.000000 1 2
113000.000000 23 1
114000.000000 1 2
114000.000000 23 1
115000.000000 1 1
115000.000000 24 1
116000.000000 1 2
116000.000000 23 1
117000.000000 1 1
117000.000000 24 1
118000.000000 25 1
119000.000000 1 2
119000.000000 23 1
120000.000000 25 1
121000.000000 1 2
121000.000000 23 1
122000.000000 1 3
122000.000000 22 1
123000.000000 25 1
124000.000000 1 1
124000.000000 24 1
125000.000000 2 2
125000.000000 3 1
125000.000000 18 1
126000.000000 1 1
126000.000000 2 2
126000.000000 20 1
127000.000000 1 1
127000.000000 24 1
128000.000000 25 1
129000.000000 1 1
129000.000000 2 1
129000.000000 3 1
129000.000000 6 1
129000.000000 13 1
130000.000000 1 1
130000.000000 2 1
130000.000000 22 1
131000.000000 25 1
132000.000000 1 1
132000.000000 2 1
132000.000000 22 1
133000.000000 1 3
133000.000000 2 1
133000.000000 20 1
134000.000000 1 1
134000.000000 24 1
135000.000000 1 4
135000.000000 21 1
136000.000000 1 1
136000.000000 24 1
137000.000000 1 1
137000.000000 2 1
137000.000000 22 1
138000.000000 1 2
138000.000000 2 1
138000.000000 21 1
139000.000000 1 1
139000.000000 24 1
140000.000000 1 1
140000.000000 2 1
140000.000000 22 1
141000.000000 1 1
141000.000000 24 1
142000.000000 1 2
142000.000000 2 2
142000.000000 19 1
143000.000000 1 2
143000.000000 23 1
144000.000000 1 1
144000.000000 3 1
144000.000000 4 1
144000.000000 17 1
145000.000000 1 2
145000.000000 23 1
146000.000000 2 1
146000.000000 5 1
146000.000000 18 1
147000.000000 1 3
147000.000000 22 1
148000.000000 1 1
148000.000000 2 1
148000.000000 8 1
148000.000000 14 1
149000.000000 1 2
149000.000000 2 1
149000.000000 21 1
150000.000000 1 1
150000.000000 2 1
150000.000000 22 1
151000.000000 1 1
151000.000000 24 1
152000.000000 1 1
152000.000000 24 1
153000.000000 4 2
